---,LBS_ID,Name,PosRot,PosX,PosY,PosZ,Content,Zone,Race,Face,Head,Body,Hands,Legs,Feet,Main,Sub,Range,IsVisible
16879959_Kuno1,16879959,"Kuno1","102","-115.400","-31.981","-350.954","COP","Misareaux_Coast","Hume_Female","Hume_Female_F8A","Hume_Female_Head_Ninja_Hatsuburi_NIN_AF1","Hume_Female_Body_Ninja_Chainmail_NIN_AF1","Hume_Female_Hands_Ninja_Tekko_NIN_AF1","Hume_Female_Legs_Ninja_Hakama_NIN_AF1","Hume_Female_Feet_Ninja_Kyahan_NIN_AF1","","","","True"
16879979_Fardimant,16879979,"Fardimant","113","-141.162","-17.347","654.191","COP","Misareaux_Coast","Elvaan_Male","Elvaan_Male_F7B","Elvaan_Male_Head_Default","Elvaan_Male_Body_Dalmatica","Elvaan_Male_Hands_Shade_Mittens","Elvaan_Male_Legs_Shade_Tights","Elvaan_Male_Feet_Shade_Leggings","","","","True"
16879980_Enaremand,16879980,"Enaremand","141","-151.009","-15.575","645.105","COP","Misareaux_Coast","Elvaan_Male","Elvaan_Male_F5B","Elvaan_Male_Head_Shaded_Specs","Elvaan_Male_Body_Gambison","Elvaan_Male_Hands_Default","Elvaan_Male_Legs_Hose","Elvaan_Male_Feet_Socks","","","","True"
16879981_manequin1,16879981,"manequin1","250","-154.433","-15.622","646.268","COP","Misareaux_Coast","Elvaan_Female","Elvaan_Female_Mannequin","Elvaan_Female_Head_Default","Elvaan_Female_Body_Opaline_Dress","Elvaan_Female_Hands_for_Novennial_Dress","Elvaan_Female_Legs_Opaline_Hose","Elvaan_Female_Feet_Opaline_Boots","","","","True"
16879982_Alsha,16879982,"Alsha","250","-154.433","-15.622","646.268","COP","Misareaux_Coast","Elvaan_Female","Elvaan_Female_F1A","Elvaan_Female_Head_Default","Elvaan_Female_Body_Opaline_Dress","Elvaan_Female_Hands_for_Novennial_Dress","Elvaan_Female_Legs_Opaline_Hose","Elvaan_Female_Feet_Opaline_Boots","","","","True"
16883722_Justinius,16883722,"Justinius","43","78.676","-34.000","70.510","COP","Tavnazian_Safehold","Hume_Male","Hume_Male_F6A","Hume_Male_Head_Shinobi_Hachigane","Hume_Male_Body_Barone_Corazza","Hume_Male_Hands_Barone_Manopolas","Hume_Male_Legs_Barone_Cosciales","Hume_Male_Feet_Barone_Gambieras","","","","True"
16883723_Tressia,16883723,"Tressia","120","87.527","-33.991","70.481","COP","Tavnazian_Safehold","Hume_Female","Hume_Female_F7A","Hume_Female_Head_Purple_Ribbon","Hume_Female_Body_Eisenbrust","Hume_Female_Hands_Hydra_Mitts","Hume_Female_Legs_Barone_Cosciales","Hume_Female_Feet_Hydra_Spats","","","","True"
16883724_Chemioue,16883724,"Chemioue","149","82.041","-33.964","67.636","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F5B","Elvaan_Female_Head_Purple_Ribbon","Elvaan_Female_Body_Cardinal_Vest","Elvaan_Female_Hands_Hydra_Mitts","Elvaan_Female_Legs_Shair_Seraweels","Elvaan_Female_Feet_Hydra_Spats","","","","True"
16883725_Mengrenaux,16883725,"Mengrenaux","251","72.844","-34.250","63.924","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F6A","Elvaan_Male_Head_Blue_Ribbon","Elvaan_Male_Body_Eisenbrust","Elvaan_Male_Hands_Eisenhentzes","Elvaan_Male_Legs_Barone_Cosciales","Elvaan_Male_Feet_Magna_M_Ledelsens","","","","True"
16883726_Parelbriaux,16883726,"Parelbriaux","85","115.328","-41.233","43.245","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F7B","Elvaan_Male_Head_Black_Ribbon","Elvaan_Male_Body_Eisenbrust","Elvaan_Male_Hands_Hydra_Mitts","Elvaan_Male_Legs_Barone_Cosciales","Elvaan_Male_Feet_Hydra_Spats","","","","True"
16883727_Ondieulix,16883727,"Ondieulix","130","6.775","-24.955","65.399","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F1B","Elvaan_Male_Head_Leather_Bandana","Elvaan_Male_Body_Seers_Tunic","Elvaan_Male_Hands_Shair_Gages","Elvaan_Male_Legs_Shair_Seraweels","Elvaan_Male_Feet_Shair_Crackows","","","","True"
16883755_Justinius,16883755,"Justinius","191","0.000","-22.023","6.912","COP","Tavnazian_Safehold","Hume_Male","Hume_Male_F6A","Hume_Male_Head_Shinobi_Hachigane","Hume_Male_Body_Barone_Corazza","Hume_Male_Hands_Barone_Manopolas","Hume_Male_Legs_Barone_Cosciales","Hume_Male_Feet_Barone_Gambieras","","","","True"
16883759_Tressia,16883759,"Tressia","37","4.618","-22.813","25.897","COP","Tavnazian_Safehold","Hume_Female","Hume_Female_F7A","Hume_Female_Head_Purple_Ribbon","Hume_Female_Body_Eisenbrust","Hume_Female_Hands_Hydra_Mitts","Hume_Female_Legs_Barone_Cosciales","Hume_Female_Feet_Hydra_Spats","","","","True"
16883760_Chemioue,16883760,"Chemioue","227","-3.817","-22.837","26.578","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F5B","Elvaan_Female_Head_Purple_Ribbon","Elvaan_Female_Body_Cardinal_Vest","Elvaan_Female_Hands_Hydra_Mitts","Elvaan_Female_Legs_Shair_Seraweels","Elvaan_Female_Feet_Hydra_Spats","","","","True"
16883761_Mengrenaux,16883761,"Mengrenaux","233","-3.052","-23.500","30.366","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F6A","Elvaan_Male_Head_Blue_Ribbon","Elvaan_Male_Body_Eisenbrust","Elvaan_Male_Hands_Eisenhentzes","Elvaan_Male_Legs_Barone_Cosciales","Elvaan_Male_Feet_Magna_M_Ledelsens","","","","True"
16883762_Parelbriaux,16883762,"Parelbriaux","154","6.519","-22.675","24.261","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F7B","Elvaan_Male_Head_Black_Ribbon","Elvaan_Male_Body_Eisenbrust","Elvaan_Male_Hands_Hydra_Mitts","Elvaan_Male_Legs_Barone_Cosciales","Elvaan_Male_Feet_Hydra_Spats","","","","True"
16883763_Ondieulix,16883763,"Ondieulix","183","4.996","-22.705","23.556","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F1B","Elvaan_Male_Head_Leather_Bandana","Elvaan_Male_Body_Seers_Tunic","Elvaan_Male_Hands_Shair_Gages","Elvaan_Male_Legs_Shair_Seraweels","Elvaan_Male_Feet_Shair_Crackows","","","","True"
16883764_Louverance,16883764,"Louverance","59","28.076","-11.999","47.963","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F2A","Elvaan_Male_Head_Crimson_Mask","Elvaan_Male_Body_Brigandine","Elvaan_Male_Hands_Default","Elvaan_Male_Legs_Hecatomb_Subligar","Elvaan_Male_Feet_Hecatomb_Leggings","","","","True"
16883765_Quelveuiat,16883765,"Quelveuiat","127","-3.177","-22.750","-25.970","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F8A","Elvaan_Male_Head_Barone_Zucchetto","Elvaan_Male_Body_Barone_Corazza","Elvaan_Male_Hands_Barone_Manopolas","Elvaan_Male_Legs_Barone_Cosciales","Elvaan_Male_Feet_Barone_Gambieras","","","","True"
16883767_Shikaree_X,16883767,"Shikaree X","52","-4.898","3.521","128.413","COP","Tavnazian_Safehold","Mithra","Mithra_F3B","Mithra_Head_Tiger_Mask","Mithra_Body_Coeurl_Jerkin","Mithra_Hands_Dragon_Mittens","Mithra_Legs_Hunters_Braccae_RNG_AF1","Mithra_Feet_Dragon_Leggings","","","","True"
16883770_Travonce,16883770,"Travonce","128","-89.068","-13.367","-0.030","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F8A","Elvaan_Male_Head_Default","Elvaan_Male_Body_Field_Tunica","Elvaan_Male_Hands_Chocobo_Gloves","Elvaan_Male_Legs_Fishermans_Hose","Elvaan_Male_Feet_Vagabonds_Boots","","","","True"
16883771_Frescheque,16883771,"Frescheque","196","17.953","-36.000","11.792","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F3B","Elvaan_Male_Head_Leather_Bandana","Elvaan_Male_Body_Doublet","Elvaan_Male_Hands_Mitts","Elvaan_Male_Legs_Slacks","Elvaan_Male_Feet_Zenith_Pumps","","","","True"
16883772_Frescheque,16883772,"Frescheque","214","19.599","-36.000","12.538","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F3B","Elvaan_Male_Head_Leather_Bandana","Elvaan_Male_Body_Doublet","Elvaan_Male_Hands_Mitts","Elvaan_Male_Legs_Slacks","Elvaan_Male_Feet_Zenith_Pumps","","","","True"
16883773_Raminey,16883773,"Raminey","20","82.396","-35.972","49.707","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F8A","Elvaan_Female_Head_Circlet","Elvaan_Female_Body_Magna_Bodice","Elvaan_Female_Hands_Gauntlets","Elvaan_Female_Legs_Lizard_Trousers","Elvaan_Female_Feet_Lizard_Ledelsens","","","","True"
16883776_Leporaitceau,16883776,"Leporaitceau","94","76.037","-25.019","13.174","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F1B","Elvaan_Male_Head_Default","Elvaan_Male_Body_War_Aketon","Elvaan_Male_Hands_Gauntlets","Elvaan_Male_Legs_Battle_Hose","Elvaan_Male_Feet_War_Boots","","","","True"
16883778_Pradiulot,16883778,"Pradiulot","139","-20.683","-22.000","8.222","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F8B","Elvaan_Male_Head_Default","Elvaan_Male_Body_Royal_Knights_Chainmail","Elvaan_Male_Hands_Black_Mitts","Elvaan_Male_Legs_Raptor_Trousers","Elvaan_Male_Feet_Kyahan","","","","True"
16883779_Pradiulot,16883779,"Pradiulot","247","-53.223","-22.099","-43.721","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F8B","Elvaan_Male_Head_Default","Elvaan_Male_Body_Royal_Knights_Chainmail","Elvaan_Male_Hands_Black_Mitts","Elvaan_Male_Legs_Raptor_Trousers","Elvaan_Male_Feet_Kyahan","","","","True"
16883781_Nivorajean,16883781,"Nivorajean","77","15.890","-21.999","13.322","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F4B","Elvaan_Male_Head_Austere_Hat","Elvaan_Male_Body_Noct_Doublet","Elvaan_Male_Hands_Magna_Gloves","Elvaan_Male_Legs_Austere_Slops","Elvaan_Male_Feet_Shoes","","","","True"
16883782_Epinolle,16883782,"Epinolle","47","-102.219","-27.250","58.770","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F7A","Elvaan_Female_Head_Default","Elvaan_Female_Body_Chocobo_Jack_Coat","Elvaan_Female_Hands_Linen_Mitts","Elvaan_Female_Legs_Austere_Slops","Elvaan_Female_Feet_Chocobo_Boots","","","","True"
16883784_Ferchinne,16883784,"Ferchinne","215","-69.113","-11.281","-5.701","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F6A","Elvaan_Female_Head_Faceguard","Elvaan_Female_Body_Dragon_Mail","Elvaan_Female_Hands_Carapace_Gauntlets","Elvaan_Female_Legs_Leather_Trousers","Elvaan_Female_Feet_Leather_Highboots","","","","True"
16883789_Nilerouche,16883789,"Nilerouche","36","-83.413","-20.018","72.440","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F1B","Elvaan_Female_Head_Default","Elvaan_Female_Body_Earth_Doublet","Elvaan_Female_Hands_Field_Gloves","Elvaan_Female_Legs_Field_Hose","Elvaan_Female_Feet_Field_Boots","","","","True"
16883790_MazuroOozuro,16883790,"Mazuro-Oozuro","9","-89.329","-12.789","9.267","COP","Tavnazian_Safehold","Tarutaru","Tarutaru_Female_F1B","Tarutaru_Head_Default","Tarutaru_Body_Chocobo_Jack_Coat","Tarutaru_Hands_Vagabonds_Gloves","Tarutaru_Legs_Vagabonds_Hose","Tarutaru_Feet_Vagabonds_Boots","","","","True"
16883793_Melleupaux,16883793,"Melleupaux","234","-32.029","-36.250","-0.155","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F2B","Elvaan_Female_Head_Black_Ribbon","Elvaan_Female_Body_Demons_Harness","Elvaan_Female_Hands_Hecatomb_Mittens","Elvaan_Female_Legs_Hecatomb_Subligar","Elvaan_Female_Feet_Vagabonds_Boots","","","","True"
16883794_Misseulieu,16883794,"Misseulieu","171","31.770","-22.250","-2.915","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F2B","Elvaan_Male_Head_Eisenschaller","Elvaan_Male_Body_Dusk_Jerkin","Elvaan_Male_Hands_Hecatomb_Mittens","Elvaan_Male_Legs_Hydra_Tights","Elvaan_Male_Feet_Vagabonds_Boots","","","","True"
16883796_Senvaleget,16883796,"Senvaleget","180","-101.932","-27.250","-58.968","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F7A","Elvaan_Male_Head_Circlet","Elvaan_Male_Body_Aketon","Elvaan_Male_Hands_Bracers","Elvaan_Male_Legs_Brais","Elvaan_Male_Feet_Gaiters","","","","True"
16883797_Ferocious_Artisan,16883797,"Ferocious Artisan","235","-109.192","-26.812","-51.717","COP","Tavnazian_Safehold","Galka","Galka_F1B","Galka_Head_Circlet","Galka_Body_Aketon","Galka_Hands_Bracers","Galka_Legs_Brais","Galka_Feet_Gaiters","","","","True"
16883798_Eliot,16883798,"Eliot","191","-115.348","-27.250","-42.060","COP","Tavnazian_Safehold","Hume_Male","Hume_Male_F1B","Hume_Male_Head_Circlet","Hume_Male_Body_Aketon","Hume_Male_Hands_Bracers","Hume_Male_Legs_Brais","Hume_Male_Feet_Gaiters","","","","True"
16883799_Maturiri,16883799,"Maturiri","184","-77.366","-20.000","-71.128","COP","Tavnazian_Safehold","Tarutaru","Tarutaru_Female_F6B","Tarutaru_Head_Bronze_Cap","Tarutaru_Body_Raptor_Jerkin","Tarutaru_Hands_Default","Tarutaru_Legs_Slacks","Tarutaru_Feet_Raptor_Ledelsens","","","","True"
16883800_Suzel,16883800,"Suzel","158","-72.701","-20.250","-64.058","COP","Tavnazian_Safehold","Hume_Female","Hume_Female_F8A","Hume_Female_Head_Bronze_Cap","Hume_Female_Body_Raptor_Jerkin","Hume_Female_Hands_Default","Hume_Female_Legs_Slacks","Hume_Female_Feet_Raptor_Ledelsens","","","","True"
16883806_Calengeard,16883806,"Calengeard","209","-15.877","-27.878","102.344","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F5B","Elvaan_Male_Head_Eisenschaller","Elvaan_Male_Body_Eisenbrust","Elvaan_Male_Hands_Field_Gloves","Elvaan_Male_Legs_Field_Hose","Elvaan_Male_Feet_Field_Boots","","","","True"
16883807_Liphatte,16883807,"Liphatte","11","23.049","-11.999","41.465","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F5A","Elvaan_Female_Head_Leather_Bandana","Elvaan_Female_Body_Shade_Harness","Elvaan_Female_Hands_Seers_Mitts","Elvaan_Female_Legs_Seers_Slacks","Elvaan_Female_Feet_Seers_Pumps","","","","True"
16883808_Ironclad_Gorilla,16883808,"Ironclad Gorilla","248","-1.858","-9.032","-8.352","COP","Tavnazian_Safehold","Galka","Galka_F5B","Galka_Head_Faceguard","Galka_Body_Eisenbrust","Galka_Hands_Galkan_Bracers","Galka_Legs_Eisendiechlings","Galka_Feet_Galkan_Santals","","","","True"
16883809_Arquil,16883809,"Arquil","3","95.311","-41.000","-52.292","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F4A","Elvaan_Female_Head_Blue_Ribbon","Elvaan_Female_Body_Demons_Harness","Elvaan_Female_Hands_Elvaan_Gauntlets","Elvaan_Female_Legs_Chocobo_Hose","Elvaan_Female_Feet_Magna_F_Ledelsens","","","","True"
16883811_Guda,16883811,"Guda","139","95.039","-41.000","39.797","COP","Tavnazian_Safehold","Hume_Male","Hume_Male_F2B","Hume_Male_Head_Faceguard","Hume_Male_Body_Padded_Armor","Hume_Male_Hands_Hume_M_Gloves","Hume_Male_Legs_Vagabonds_Hose","Hume_Male_Feet_Custom_M_Boots","","","","True"
16883812_KorbiMarobi,16883812,"Korbi-Marobi","127","115.117","-41.267","-41.728","COP","Tavnazian_Safehold","Tarutaru","Tarutaru_Female_F7A","Tarutaru_Head_Red_Cap","Tarutaru_Body_Seers_Tunic","Tarutaru_Hands_Tarutaru_Mitts","Tarutaru_Legs_Shair_Seraweels","Tarutaru_Feet_Wonder_Clomps","","","","True"
16883813_Zadant,16883813,"Zadant","134","-10.532","-21.996","-15.710","COP","Tavnazian_Safehold","Galka","Galka_F8A","Galka_Head_Hydra_Tiara","Galka_Body_Shade_Harness","Galka_Hands_Eisenhentzes","Galka_Legs_Vagabonds_Hose","Galka_Feet_Elders_Sandals","","","","True"
16883815_Tiruru,16883815,"Tiruru","223","-23.274","-36.001","-23.323","COP","Tavnazian_Safehold","Tarutaru","Tarutaru_Female_F7A","Tarutaru_Head_Hachimaki","Tarutaru_Body_Seers_Tunic","Tarutaru_Hands_Seers_Mitts","Tarutaru_Legs_Hydra_Tights","Tarutaru_Feet_Vagabonds_Boots","","","","True"
16883816_Yasuji,16883816,"Yasuji","96","30.343","-36.396","-27.441","COP","Tavnazian_Safehold","Hume_Male","Hume_Male_F2A","Hume_Male_Head_Default","Hume_Male_Body_Shinobi_Gi","Hume_Male_Hands_Default","Hume_Male_Legs_Shinobi_Hakama","Hume_Male_Feet_Default","","","","True"
16883818_Fouagine,16883818,"Fouagine","124","25.313","-35.911","-20.944","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F3A","Elvaan_Female_Head_Faceguard","Elvaan_Female_Body_Dragon_Harness","Elvaan_Female_Hands_Seers_Mitts","Elvaan_Female_Legs_Hydra_Tights","Elvaan_Female_Feet_Vagabonds_Boots","","","","True"
16883819_Masis,16883819,"Masis","118","25.046","-35.902","20.609","COP","Tavnazian_Safehold","Hume_Male","Hume_Male_F7A","Hume_Male_Head_Faceguard","Hume_Male_Body_Austere_Robe","Hume_Male_Hands_Seers_Mitts","Hume_Male_Legs_Hydra_Tights","Hume_Male_Feet_Vagabonds_Boots","","","","True"
16883820_BibokkMolbukk,16883820,"Bibokk-Molbukk","54","-20.862","-21.983","25.669","COP","Tavnazian_Safehold","Tarutaru","Tarutaru_Female_F5A","Tarutaru_Head_Faceguard","Tarutaru_Body_Dusk_Jerkin","Tarutaru_Hands_Seers_Mitts","Tarutaru_Legs_Hydra_Tights","Tarutaru_Feet_Vagabonds_Boots","","","","True"
16883821_Merol,16883821,"Merol","191","-21.045","-21.940","-25.522","COP","Tavnazian_Safehold","Hume_Female","Hume_Female_F5A","Hume_Female_Head_Faceguard","Hume_Female_Body_Shura_Togi","Hume_Female_Hands_Austere_Cuffs","Hume_Female_Legs_Austere_Slops","Hume_Female_Feet_Vagabonds_Boots","","","","True"
16883832_Reaugettie,16883832,"Reaugettie","182","-8.798","-28.037","102.430","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F6B","Elvaan_Female_Head_Eisenschaller","Elvaan_Female_Body_Eisenbrust","Elvaan_Female_Hands_Field_Gloves","Elvaan_Female_Legs_Field_Hose","Elvaan_Female_Feet_Field_Boots","","","","True"
16883833_Gennoue,16883833,"Gennoue","94","-4.282","-36.598","17.270","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F4A","Elvaan_Female_Head_Default","Elvaan_Female_Body_Tunic","Elvaan_Female_Hands_Default","Elvaan_Female_Legs_Shinobi_Hakama","Elvaan_Female_Feet_Shinobi_Kyahan","","","","True"
16883834_Ratonne,16883834,"Ratonne","39","-110.219","-27.087","57.773","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F5A","Elvaan_Female_Head_Default","Elvaan_Female_Body_Shade_Harness","Elvaan_Female_Hands_Leather_Gloves","Elvaan_Female_Legs_Shade_Tights","Elvaan_Female_Feet_Leather_Highboots","","","","True"
16883835_Morangeart,16883835,"Morangeart","102","-74.308","-23.782","-28.475","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F5B","Elvaan_Male_Head_Centurions_Visor","Elvaan_Male_Body_Shade_Harness","Elvaan_Male_Hands_Barone_Manopolas","Elvaan_Male_Legs_Dragon_Cuisses","Elvaan_Male_Feet_Barone_Gambieras","","","","True"
16883836_Yurim,16883836,"Yurim","253","83.697","-25.000","3.250","COP","Tavnazian_Safehold","Hume_Female","Hume_Female_F4A","Hume_Female_Head_Magnifying_Specs","Hume_Female_Body_Errant_Houppelande","Hume_Female_Hands_Default","Hume_Female_Legs_White_Slacks","Hume_Female_Feet_Solea","","","","True"
16883839_Enaremand,16883839,"Enaremand","7","95.962","-41.003","51.613","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F5B","Elvaan_Male_Head_Shaded_Specs","Elvaan_Male_Body_Gambison","Elvaan_Male_Hands_Default","Elvaan_Male_Legs_Hose","Elvaan_Male_Feet_Socks","","","","True"
16883840_Enaremand,16883840,"Enaremand","73","96.518","-40.999","54.756","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F5B","Elvaan_Male_Head_Default","Elvaan_Male_Body_Seers_Tunic","Elvaan_Male_Hands_Default","Elvaan_Male_Legs_Seers_Slacks","Elvaan_Male_Feet_Seers_Pumps","","","","True"
16883841_manequin2,16883841,"manequin2","68","98.939","-41.073","57.792","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_Mannequin","Elvaan_Male_Head_Default","Elvaan_Male_Body_Default","Elvaan_Male_Hands_Default","Elvaan_Male_Legs_Default","Elvaan_Male_Feet_Default","","","","True"
16883842_manequin3,16883842,"manequin3","252","95.923","-41.000","55.423","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_Mannequin","Elvaan_Male_Head_Default","Elvaan_Male_Body_Default","Elvaan_Male_Hands_Default","Elvaan_Male_Legs_Default","Elvaan_Male_Feet_Default","","","","True"
16883843_manequin4,16883843,"manequin4","49","98.795","-41.032","56.450","COP","Tavnazian_Safehold","Tarutaru","Tarutaru_Female_Mannequin","Tarutaru_Head_Default","Tarutaru_Body_Default","Tarutaru_Hands_Default","Tarutaru_Legs_Default","Tarutaru_Feet_Default","","","","True"
16883844_manequin5,16883844,"manequin5","69","99.855","-41.000","57.234","COP","Tavnazian_Safehold","Tarutaru","Tarutaru_Female_Mannequin","Tarutaru_Head_Default","Tarutaru_Body_Default","Tarutaru_Hands_Default","Tarutaru_Legs_Default","Tarutaru_Feet_Default","","","","True"
16883845_manequin1,16883845,"manequin1","37","96.890","-41.000","55.471","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_Mannequin","Elvaan_Female_Head_Default","Elvaan_Female_Body_Opaline_Dress","Elvaan_Female_Hands_for_Novennial_Dress","Elvaan_Female_Legs_Opaline_Hose","Elvaan_Female_Feet_Opaline_Boots","","","","True"
16883846_Alsha,16883846,"Alsha","251","93.175","-41.000","51.894","COP","Tavnazian_Safehold","Elvaan_Female","Elvaan_Female_F1A","Elvaan_Female_Head_Default","Elvaan_Female_Body_Errant_Houppelande","Elvaan_Female_Hands_Default","Elvaan_Female_Legs_Leather_Trousers","Elvaan_Female_Feet_War_Boots","","","","True"
16883858_Wazozo,16883858,"Wazozo","185","82.285","-33.981","65.050","COP","Tavnazian_Safehold","Tarutaru","Tarutaru_Female_F4B","Tarutaru_Head_Scarlet_Ribbon","Tarutaru_Body_Wonder_Kaftan","Tarutaru_Hands_Wonder_Mitts","Tarutaru_Legs_Wonder_Braccae","Tarutaru_Feet_Wonder_Clomps","","","","True"
16883867_Meret,16883867,"Meret","141","83.166","-25.082","4.633","COP","Tavnazian_Safehold","Hume_Female","Hume_Female_F1A","Hume_Female_Head_Magnifying_Specs","Hume_Female_Body_Errant_Houppelande","Hume_Female_Hands_Default","Hume_Female_Legs_White_Slacks","Hume_Female_Feet_Solea","","","","True"
16883869_Ulrich,16883869,"Ulrich","146","-407.333","-43.303","22.128","COP","Tavnazian_Safehold","Hume_Male","Hume_Male_F7A","Hume_Male_Head_Default","Hume_Male_Body_Bronze_Harness","Hume_Male_Hands_Gauntlets","Hume_Male_Legs_Chain_Hose","Hume_Male_Feet_Bronze_Leggings","","","","True"
16883870_Francmage,16883870,"Francmage","127","-406.364","-43.192","19.496","COP","Tavnazian_Safehold","Elvaan_Male","Elvaan_Male_F5A","Elvaan_Male_Head_Default","Elvaan_Male_Body_Leather_Vest","Elvaan_Male_Hands_Leather_Gloves","Elvaan_Male_Legs_Leather_Trousers","Elvaan_Male_Feet_Leather_Highboots","","","","True"
16883871_IruKuiru,16883871,"Iru-Kuiru","134","-406.653","-43.234","18.655","COP","Tavnazian_Safehold","Tarutaru","Tarutaru_Female_F7B","Tarutaru_Head_Tactician_Magicians_Hat","Tarutaru_Body_Chainmail","Tarutaru_Hands_Tactician_Magicians_Cuffs","Tarutaru_Legs_Haidate","Tarutaru_Feet_Moccasins","","","","True"
