---,Level,Name,Description,Slot,Mesh,Race
Elvaan_Female_Body_Koga_Chainmail_NIN_AF2,"1","Koga Chainmail (NIN AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Koga_Chainmail_NIN_AF2/Koga_Chainmail_NIN_AF2.Koga_Chainmail_NIN_AF2'","Elvaan_Female"
Elvaan_Female_Body_Wyrm_Mail_DRG_AF2,"1","Wyrm Mail (DRG AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Wyrm_Mail_DRG_AF2/Wyrm_Mail_DRG_AF2.Wyrm_Mail_DRG_AF2'","Elvaan_Female"
Elvaan_Female_Body_Summoners_Doublet_SMN_AF2,"1","Summoner's Doublet (SMN AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Summoners_Doublet_SMN_AF2/Summoners_Doublet_SMN_AF2.Summoners_Doublet_SMN_AF2'","Elvaan_Female"
Elvaan_Female_Body_Mirage_Jubbah_BLU_AF2,"1","Mirage Jubbah (BLU AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Mirage_Jubbah_BLU_AF2/Mirage_Jubbah_BLU_AF2.Mirage_Jubbah_BLU_AF2'","Elvaan_Female"
Elvaan_Female_Body_Commodore_Frac_COR_AF2,"1","Commodore Frac (COR AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Commodore_Frac_COR_AF2/Commodore_Frac_COR_AF2.Commodore_Frac_COR_AF2'","Elvaan_Female"
Elvaan_Female_Body_Pantin_Tobe_PUP_AF2,"1","Pantin Tobe (PUP AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Pantin_Tobe_PUP_AF2/Pantin_Tobe_PUP_AF2.Pantin_Tobe_PUP_AF2'","Elvaan_Female"
Elvaan_Female_Body_Etoile_Casaque_DNC_AF2,"1","Etoile Casaque (DNC AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Etoile_Casaque_DNC_AF2/Etoile_Casaque_DNC_AF2.Etoile_Casaque_DNC_AF2'","Elvaan_Female"
Elvaan_Female_Body_Argute_Gown_SCH_AF2,"1","Argute Gown (SCH AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Argute_Gown_SCH_AF2/Argute_Gown_SCH_AF2.Argute_Gown_SCH_AF2'","Elvaan_Female"
Elvaan_Female_Body_Scorpion_Breastplate,"1","Scorpion Breastplate","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Scorpion_Breastplate/Scorpion_Breastplate.Scorpion_Breastplate'","Elvaan_Female"
Elvaan_Female_Body_Austere_Robe,"1","Austere Robe","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Austere_Robe/Austere_Robe.Austere_Robe'","Elvaan_Female"
Elvaan_Female_Body_Opaline_Dress,"1","Opaline Dress","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Opaline_Dress/Opaline_Dress.Opaline_Dress'","Elvaan_Female"
Elvaan_Female_Body_Kingdom_Aketon,"1","Kingdom Aketon","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Kingdom_Aketon/Kingdom_Aketon.Kingdom_Aketon'","Elvaan_Female"
Elvaan_Female_Body_Federation_Aketon,"1","Federation Aketon","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Federation_Aketon/Federation_Aketon.Federation_Aketon'","Elvaan_Female"
Elvaan_Female_Body_Republic_Aketon,"1","Republic Aketon","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Republic_Aketon/Republic_Aketon.Republic_Aketon'","Elvaan_Female"
Elvaan_Female_Body_Carpenters_Apron,"1","Carpenter's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Carpenters_Apron/Carpenters_Apron.Carpenters_Apron'","Elvaan_Female"
Elvaan_Female_Body_Blacksmiths_Apron,"1","Blacksmith's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Blacksmiths_Apron/Blacksmiths_Apron.Blacksmiths_Apron'","Elvaan_Female"
Elvaan_Female_Body_Weavers_Apron,"1","Weaver's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Weavers_Apron/Weavers_Apron.Weavers_Apron'","Elvaan_Female"
Elvaan_Female_Body_Alchemists_Apron,"1","Alchemist's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Alchemists_Apron/Alchemists_Apron.Alchemists_Apron'","Elvaan_Female"
Elvaan_Female_Body_Boneworkers_Apron,"1","Boneworker's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Boneworkers_Apron/Boneworkers_Apron.Boneworkers_Apron'","Elvaan_Female"
Elvaan_Female_Body_Fishermans_Apron,"1","Fisherman's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Fishermans_Apron/Fishermans_Apron.Fishermans_Apron'","Elvaan_Female"
Elvaan_Female_Body_Tanners_Apron,"1","Tanner's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Tanners_Apron/Tanners_Apron.Tanners_Apron'","Elvaan_Female"
Elvaan_Female_Body_Culinarians_Apron,"1","Culinarian's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Culinarians_Apron/Culinarians_Apron.Culinarians_Apron'","Elvaan_Female"
Elvaan_Female_Body_Goldsmiths_Apron,"1","Goldsmith's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Goldsmiths_Apron/Goldsmiths_Apron.Goldsmiths_Apron'","Elvaan_Female"
Elvaan_Female_Body_Hydra_Harness,"1","Hydra Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Hydra_Harness/Hydra_Harness.Hydra_Harness'","Elvaan_Female"
Elvaan_Female_Body_Shade_Harness,"1","Shade Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Shade_Harness/Shade_Harness.Shade_Harness'","Elvaan_Female"
Elvaan_Female_Body_Garish_Tunic,"1","Garish Tunic","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Garish_Tunic/Garish_Tunic.Garish_Tunic'","Elvaan_Female"
Elvaan_Female_Body_Seers_Tunic,"1","Seer's Tunic","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Seers_Tunic/Seers_Tunic.Seers_Tunic'","Elvaan_Female"
Elvaan_Female_Body_Hydra_Doublet,"1","Hydra Doublet","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Hydra_Doublet/Hydra_Doublet.Hydra_Doublet'","Elvaan_Female"
Elvaan_Female_Body_Noct_Doublet,"1","Noct Doublet","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Noct_Doublet/Noct_Doublet.Noct_Doublet'","Elvaan_Female"
Elvaan_Female_Body_Bison_Jacket,"1","Bison Jacket","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Bison_Jacket/Bison_Jacket.Bison_Jacket'","Elvaan_Female"
Elvaan_Female_Body_Shair_Manteel,"1","Sha'ir Manteel","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Shair_Manteel/Shair_Manteel.Shair_Manteel'","Elvaan_Female"
Elvaan_Female_Body_Barone_Corazza,"1","Barone Corazza","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Barone_Corazza/Barone_Corazza.Barone_Corazza'","Elvaan_Female"
Elvaan_Female_Body_Igqira_Weskit,"1","Igqira Weskit","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Igqira_Weskit/Igqira_Weskit.Igqira_Weskit'","Elvaan_Female"
Elvaan_Female_Body_Eisenbrust,"1","Eisenbrust","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Eisenbrust/Eisenbrust.Eisenbrust'","Elvaan_Female"
Elvaan_Female_Body_Hachiman_Domaru,"1","Hachiman Domaru","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Hachiman_Domaru/Hachiman_Domaru.Hachiman_Domaru'","Elvaan_Female"
Elvaan_Female_Body_Blessed_Briault,"1","Blessed Briault","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Blessed_Briault/Blessed_Briault.Blessed_Briault'","Elvaan_Female"
Elvaan_Female_Body_Chasuble,"1","Chasuble","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Chasuble/Chasuble.Chasuble'","Elvaan_Female"
Elvaan_Female_Body_Unicorn_Harness,"1","Unicorn Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Unicorn_Harness/Unicorn_Harness.Unicorn_Harness'","Elvaan_Female"
Elvaan_Female_Body_Traders_Saio,"1","Trader's Saio","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Traders_Saio/Traders_Saio.Traders_Saio'","Elvaan_Female"
Elvaan_Female_Body_Alumine_Haubert,"1","Alumine Haubert","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Alumine_Haubert/Alumine_Haubert.Alumine_Haubert'","Elvaan_Female"
Elvaan_Female_Body_Plastron,"1","Plastron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Plastron/Plastron.Plastron'","Elvaan_Female"
Elvaan_Female_Body_Nashira_Manteel,"1","Nashira Manteel","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Nashira_Manteel/Nashira_Manteel.Nashira_Manteel'","Elvaan_Female"
Elvaan_Female_Body_Homam_Corazza,"1","Homam Corazza","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Homam_Corazza/Homam_Corazza.Homam_Corazza'","Elvaan_Female"
Elvaan_Female_Body_Traders_Saio_Black,"1","Trader's Saio (Black)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Traders_Saio_Black/Traders_Saio_Black.Traders_Saio_Black'","Elvaan_Female"
Elvaan_Female_Body_Crow_Jupon,"1","Crow Jupon","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Crow_Jupon/Crow_Jupon.Crow_Jupon'","Elvaan_Female"
Elvaan_Female_Body_Dream_Robe,"1","Dream Robe","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Dream_Robe/Dream_Robe.Dream_Robe'","Elvaan_Female"
Elvaan_Female_Body_Hydra_Haubert,"1","Hydra Haubert","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Hydra_Haubert/Hydra_Haubert.Hydra_Haubert'","Elvaan_Female"
Elvaan_Female_Body_Hydra_Jupon,"1","Hydra Jupon","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Hydra_Jupon/Hydra_Jupon.Hydra_Jupon'","Elvaan_Female"
Elvaan_Female_Body_Sipahi_Jawshan,"1","Sipahi Jawshan","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Sipahi_Jawshan/Sipahi_Jawshan.Sipahi_Jawshan'","Elvaan_Female"
Elvaan_Female_Body_Jaridah_Peti,"1","Jaridah Peti","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Jaridah_Peti/Jaridah_Peti.Jaridah_Peti'","Elvaan_Female"
Elvaan_Female_Body_Amir_Korazin,"1","Amir Korazin","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Amir_Korazin/Amir_Korazin.Amir_Korazin'","Elvaan_Female"
Elvaan_Female_Body_Pahluwan_Khazagand,"1","Pahluwan Khazagand","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Pahluwan_Khazagand/Pahluwan_Khazagand.Pahluwan_Khazagand'","Elvaan_Female"
Elvaan_Female_Body_Yigit_Gomlek,"1","Yigit Gomlek","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Yigit_Gomlek/Yigit_Gomlek.Yigit_Gomlek'","Elvaan_Female"
Elvaan_Female_Body_Elvaan_Top,"1","Elvaan Top","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Elvaan_Top/Elvaan_Top.Elvaan_Top'","Elvaan_Female"
Elvaan_Female_Body_Omina_Yukata,"1","Omina Yukata","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Omina_Yukata/Omina_Yukata.Omina_Yukata'","Elvaan_Female"
Elvaan_Female_Body_Corselet,"1","Corselet","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Corselet/Corselet.Corselet'","Elvaan_Female"
Elvaan_Female_Body_Kyudogi,"1","Kyudogi","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Kyudogi/Kyudogi.Kyudogi'","Elvaan_Female"
Elvaan_Female_Body_Aress_Cuirass,"1","Ares's Cuirass","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Aress_Cuirass/Aress_Cuirass.Aress_Cuirass'","Elvaan_Female"
Elvaan_Female_Body_Skadis_Cuirie,"1","Skadi's Cuirie","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Skadis_Cuirie/Skadis_Cuirie.Skadis_Cuirie'","Elvaan_Female"
Elvaan_Female_Body_Usukane_Haramaki,"1","Usukane Haramaki","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Usukane_Haramaki/Usukane_Haramaki.Usukane_Haramaki'","Elvaan_Female"
Elvaan_Female_Body_Marduks_Jubbah,"1","Marduk's Jubbah","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Marduks_Jubbah/Marduks_Jubbah.Marduks_Jubbah'","Elvaan_Female"
Elvaan_Female_Body_Morrigans_Robe,"1","Morrigan's Robe","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Morrigans_Robe/Morrigans_Robe.Morrigans_Robe'","Elvaan_Female"
Elvaan_Female_Body_Goliard_Saio,"1","Goliard Saio","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Goliard_Saio/Goliard_Saio.Goliard_Saio'","Elvaan_Female"
Elvaan_Female_Body_Denali_Jacket,"1","Denali Jacket","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Denali_Jacket/Denali_Jacket.Denali_Jacket'","Elvaan_Female"
Elvaan_Female_Body_Askar_Korazin,"1","Askar Korazin","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Askar_Korazin/Askar_Korazin.Askar_Korazin'","Elvaan_Female"
Elvaan_Female_Body_Orange_Racing_Silks,"1","Orange Racing Silks","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Orange_Racing_Silks/Orange_Racing_Silks.Orange_Racing_Silks'","Elvaan_Female"
Elvaan_Female_Body_Black_Racing_Silks,"1","Black Racing Silks","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Black_Racing_Silks/Black_Racing_Silks.Black_Racing_Silks'","Elvaan_Female"
Elvaan_Female_Body_Purple_Racing_Silks,"1","Purple Racing Silks","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Purple_Racing_Silks/Purple_Racing_Silks.Purple_Racing_Silks'","Elvaan_Female"
Elvaan_Female_Body_Sky_Blue_Racing_Silks,"1","Sky Blue Racing Silks","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Sky_Blue_Racing_Silks/Sky_Blue_Racing_Silks.Sky_Blue_Racing_Silks'","Elvaan_Female"
Elvaan_Female_Body_Blue_Racing_Silks,"1","Blue Racing Silks","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Blue_Racing_Silks/Blue_Racing_Silks.Blue_Racing_Silks'","Elvaan_Female"
Elvaan_Female_Body_Red_Racing_Silks,"1","Red Racing Silks","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Red_Racing_Silks/Red_Racing_Silks.Red_Racing_Silks'","Elvaan_Female"
Elvaan_Female_Body_White_Racing_Silks,"1","White Racing Silks","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/White_Racing_Silks/White_Racing_Silks.White_Racing_Silks'","Elvaan_Female"
Elvaan_Female_Body_Green_Racing_Silks,"1","Green Racing Silks","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Green_Racing_Silks/Green_Racing_Silks.Green_Racing_Silks'","Elvaan_Female"
Elvaan_Female_Body_Shadow_Breastplate,"1","Shadow Breastplate","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Shadow_Breastplate/Shadow_Breastplate.Shadow_Breastplate'","Elvaan_Female"
Elvaan_Female_Body_Shadow_Coat,"1","Shadow Coat","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Shadow_Coat/Shadow_Coat.Shadow_Coat'","Elvaan_Female"
Elvaan_Female_Body_Valhalla_Breastplate,"1","Valhalla Breastplate","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Valhalla_Breastplate/Valhalla_Breastplate.Valhalla_Breastplate'","Elvaan_Female"
Elvaan_Female_Body_Cobra_Unit_Harness,"1","Cobra Unit Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Cobra_Unit_Harness/Cobra_Unit_Harness.Cobra_Unit_Harness'","Elvaan_Female"
Elvaan_Female_Body_Cobra_Unit_Coat,"1","Cobra Unit Coat","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Cobra_Unit_Coat/Cobra_Unit_Coat.Cobra_Unit_Coat'","Elvaan_Female"
Elvaan_Female_Body_Iron_Ram_Hauberk,"1","Iron Ram Hauberk","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Iron_Ram_Hauberk/Iron_Ram_Hauberk.Iron_Ram_Hauberk'","Elvaan_Female"
Elvaan_Female_Body_Fourth_Division_Brunne,"1","Fourth Division Brunne","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Fourth_Division_Brunne/Fourth_Division_Brunne.Fourth_Division_Brunne'","Elvaan_Female"
Elvaan_Female_Body_Bastokan_Armor,"1","Bastokan Armor","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Bastokan_Armor/Bastokan_Armor.Bastokan_Armor'","Elvaan_Female"
Elvaan_Female_Body_San_dOrian_Armor,"1","San d'Orian Armor","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/San_dOrian_Armor/San_dOrian_Armor.San_dOrian_Armor'","Elvaan_Female"
Elvaan_Female_Body_Magna_Top,"1","Magna Top","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Magna_Top/Magna_Top.Magna_Top'","Elvaan_Female"
Elvaan_Female_Body_Hachiryu_Haramaki,"1","Hachiryu Haramaki","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Hachiryu_Haramaki/Hachiryu_Haramaki.Hachiryu_Haramaki'","Elvaan_Female"
Elvaan_Female_Body_Eerie_Cloak,"1","Eerie Cloak","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Eerie_Cloak/Eerie_Cloak.Eerie_Cloak'","Elvaan_Female"
Elvaan_Female_Body_Tidal_Talisman,"1","Tidal Talisman","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Tidal_Talisman/Tidal_Talisman.Tidal_Talisman'","Elvaan_Female"
Elvaan_Female_Body_Royal_Redingote,"1","Royal Redingote","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Royal_Redingote/Royal_Redingote.Royal_Redingote'","Elvaan_Female"
Elvaan_Female_Body_Nuevo_Coselete,"1","Nuevo Coselete","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Nuevo_Coselete/Nuevo_Coselete.Nuevo_Coselete'","Elvaan_Female"
Elvaan_Female_Body_Mirke_Wardecors,"1","Mirke Wardecors","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Mirke_Wardecors/Mirke_Wardecors.Mirke_Wardecors'","Elvaan_Female"
Elvaan_Female_Body_Otokogusa_Yukata,"1","Otokogusa Yukata","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Otokogusa_Yukata/Otokogusa_Yukata.Otokogusa_Yukata'","Elvaan_Female"
Elvaan_Female_Body_Carpenters_Smock,"1","Carpenter's Smock","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Carpenters_Smock/Carpenters_Smock.Carpenters_Smock'","Elvaan_Female"
Elvaan_Female_Body_Blacksmiths_Smock,"1","Blacksmith's Smock","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Blacksmiths_Smock/Blacksmiths_Smock.Blacksmiths_Smock'","Elvaan_Female"
Elvaan_Female_Body_Weavers_Smock,"1","Weaver's Smock","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Weavers_Smock/Weavers_Smock.Weavers_Smock'","Elvaan_Female"
Elvaan_Female_Body_Alchemists_Smock,"1","Alchemist's Smock","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Alchemists_Smock/Alchemists_Smock.Alchemists_Smock'","Elvaan_Female"
Elvaan_Female_Body_Boneworkers_Smock,"1","Boneworker's Smock","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Boneworkers_Smock/Boneworkers_Smock.Boneworkers_Smock'","Elvaan_Female"
Elvaan_Female_Body_Fishermans_Smock,"1","Fisherman's Smock","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Fishermans_Smock/Fishermans_Smock.Fishermans_Smock'","Elvaan_Female"
Elvaan_Female_Body_Tanners_Smock,"1","Tanner's Smock","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Tanners_Smock/Tanners_Smock.Tanners_Smock'","Elvaan_Female"
Elvaan_Female_Body_Culinarians_Smock,"1","Culinarian's Smock","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Culinarians_Smock/Culinarians_Smock.Culinarians_Smock'","Elvaan_Female"
Elvaan_Female_Body_Goldsmiths_Smock,"1","Goldsmith's Smock","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Goldsmiths_Smock/Goldsmiths_Smock.Goldsmiths_Smock'","Elvaan_Female"
Elvaan_Female_Body_Ebon_Cuirass,"1","Ebon Cuirass","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Ebon_Cuirass/Ebon_Cuirass.Ebon_Cuirass'","Elvaan_Female"
Elvaan_Female_Body_Furia_Cuirass,"1","Furia Cuirass","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Furia_Cuirass/Furia_Cuirass.Furia_Cuirass'","Elvaan_Female"
Elvaan_Female_Body_Ebur_Cuirass,"1","Ebur Cuirass","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Ebur_Cuirass/Ebur_Cuirass.Ebur_Cuirass'","Elvaan_Female"
Elvaan_Female_Body_Ebon_Mail,"1","Ebon Mail","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Ebon_Mail/Ebon_Mail.Ebon_Mail'","Elvaan_Female"
Elvaan_Female_Body_Furia_Mail,"1","Furia Mail","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Furia_Mail/Furia_Mail.Furia_Mail'","Elvaan_Female"
Elvaan_Female_Body_Ebur_Mail,"1","Ebur Mail","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Ebur_Mail/Ebur_Mail.Ebur_Mail'","Elvaan_Female"
Elvaan_Female_Body_Ebon_Haubert,"1","Ebon Haubert","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Ebon_Haubert/Ebon_Haubert.Ebon_Haubert'","Elvaan_Female"
Elvaan_Female_Body_Furia_Haubert,"1","Furia Haubert","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Furia_Haubert/Furia_Haubert.Furia_Haubert'","Elvaan_Female"
Elvaan_Female_Body_Ebur_Haubert,"1","Ebur Haubert","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Ebur_Haubert/Ebur_Haubert.Ebur_Haubert'","Elvaan_Female"
Elvaan_Female_Body_Ebon_Breastplate,"1","Ebon Breastplate","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Ebon_Breastplate/Ebon_Breastplate.Ebon_Breastplate'","Elvaan_Female"
Elvaan_Female_Body_Furia_Breastplate,"1","Furia Breastplate","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Furia_Breastplate/Furia_Breastplate.Furia_Breastplate'","Elvaan_Female"
Elvaan_Female_Body_Ebur_Breastplate,"1","Ebur Breastplate","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Ebur_Breastplate/Ebur_Breastplate.Ebur_Breastplate'","Elvaan_Female"
Elvaan_Female_Body_Ebon_Harness,"1","Ebon Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Ebon_Harness/Ebon_Harness.Ebon_Harness'","Elvaan_Female"
Elvaan_Female_Body_Furia_Harness,"1","Furia Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Furia_Harness/Furia_Harness.Furia_Harness'","Elvaan_Female"
Elvaan_Female_Body_Ebur_Harness,"1","Ebur Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Ebur_Harness/Ebur_Harness.Ebur_Harness'","Elvaan_Female"
Elvaan_Female_Body_Ebon_Jerkin,"1","Ebon Jerkin","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Ebon_Jerkin/Ebon_Jerkin.Ebon_Jerkin'","Elvaan_Female"
Elvaan_Female_Body_Furia_Jerkin,"1","Furia Jerkin","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Furia_Jerkin/Furia_Jerkin.Furia_Jerkin'","Elvaan_Female"
Elvaan_Female_Body_Ebur_Jerkin,"1","Ebur Jerkin","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Elvaan_Female/Body/Ebur_Jerkin/Ebur_Jerkin.Ebur_Jerkin'","Elvaan_Female"
